,gene_id,database,kegg_id
1283,b0405,KEGG_pathway,-
1284,b0406,KEGG_pathway,-
1288,b0407,KEGG_pathway,map02024
1289,b0407,KEGG_pathway,map03060
1290,b0407,KEGG_pathway,map03070
1293,b0408,KEGG_pathway,map03060
1294,b0408,KEGG_pathway,map03070
1297,b0409,KEGG_pathway,map03060
1298,b0409,KEGG_pathway,map03070
1299,b0410,KEGG_pathway,-
1300,b0411,KEGG_pathway,-
1301,b0412,KEGG_pathway,-
1302,b0413,KEGG_pathway,-
1307,b0414,KEGG_pathway,map00740
1308,b0414,KEGG_pathway,map01100
1309,b0414,KEGG_pathway,map01110
1310,b0414,KEGG_pathway,map02024
1314,b0415,KEGG_pathway,map00740
1315,b0415,KEGG_pathway,map01100
1316,b0415,KEGG_pathway,map01110
1317,b0416,KEGG_pathway,-
1320,b0417,KEGG_pathway,map00730
1321,b0417,KEGG_pathway,map01100
1324,b0418,KEGG_pathway,map00564
1325,b0418,KEGG_pathway,map01100
1326,b0419,KEGG_pathway,-
1332,b0420,KEGG_pathway,map00730
1333,b0420,KEGG_pathway,map00900
1334,b0420,KEGG_pathway,map01100
1335,b0420,KEGG_pathway,map01110
1336,b0420,KEGG_pathway,map01130
1341,b0421,KEGG_pathway,map00900
1342,b0421,KEGG_pathway,map01100
1343,b0421,KEGG_pathway,map01110
1344,b0421,KEGG_pathway,map01130
1346,b0422,KEGG_pathway,map03430
1350,b0423,KEGG_pathway,map00730
1351,b0423,KEGG_pathway,map01100
1352,b0423,KEGG_pathway,map04122
1353,b0424,KEGG_pathway,-
1357,b0425,KEGG_pathway,map00770
1358,b0425,KEGG_pathway,map01100
1359,b0425,KEGG_pathway,map01110
1360,b0426,KEGG_pathway,-
1361,b0427,KEGG_pathway,-
1367,b0428,KEGG_pathway,map00190
1368,b0428,KEGG_pathway,map00860
1369,b0428,KEGG_pathway,map01100
1370,b0428,KEGG_pathway,map01110
1371,b0428,KEGG_pathway,map04714
1374,b0429,KEGG_pathway,map00190
1375,b0429,KEGG_pathway,map01100
1378,b0430,KEGG_pathway,map00190
1379,b0430,KEGG_pathway,map01100
1382,b0431,KEGG_pathway,map00190
1383,b0431,KEGG_pathway,map01100
1386,b0432,KEGG_pathway,map00190
1387,b0432,KEGG_pathway,map01100
1389,b0433,KEGG_pathway,map01501
1390,b0434,KEGG_pathway,-
1391,b0435,KEGG_pathway,-
1392,b0436,KEGG_pathway,-
1395,b0437,KEGG_pathway,map04112
1396,b0437,KEGG_pathway,map04212
1398,b0438,KEGG_pathway,map04112
1400,b0439,KEGG_pathway,map04112
1401,b0440,KEGG_pathway,-
1402,b0441,KEGG_pathway,-
1403,b0442,KEGG_pathway,-
1404,b0443,KEGG_pathway,-
1407,b0444,KEGG_pathway,map00790
1408,b0444,KEGG_pathway,map01100
1409,b0445,KEGG_pathway,-
1410,b0446,KEGG_pathway,-
1411,b0447,KEGG_pathway,-
1413,b0448,KEGG_pathway,map02010
1416,b0449,KEGG_pathway,map01501
1417,b0449,KEGG_pathway,map02010
1418,b0450,KEGG_pathway,-
1419,b0451,KEGG_pathway,-
1421,b0452,KEGG_pathway,map01040
1422,b0453,KEGG_pathway,-
1423,b0454,KEGG_pathway,-
1424,b0456,KEGG_pathway,-
1425,b0457,KEGG_pathway,-
1426,b0458,KEGG_pathway,-
1427,b0459,KEGG_pathway,-
1428,b0460,KEGG_pathway,-
1429,b0461,KEGG_pathway,-
1432,b0462,KEGG_pathway,map01501
1433,b0462,KEGG_pathway,map01503
1436,b0463,KEGG_pathway,map01501
1437,b0463,KEGG_pathway,map01503
1438,b0464,KEGG_pathway,-
1439,b0465,KEGG_pathway,-
1440,b0466,KEGG_pathway,-
1442,b0467,KEGG_pathway,map03440
1443,b0468,KEGG_pathway,-
1446,b0469,KEGG_pathway,map00230
1447,b0469,KEGG_pathway,map01100
1454,b0470,KEGG_pathway,map00230
1455,b0470,KEGG_pathway,map00240
1456,b0470,KEGG_pathway,map01100
1457,b0470,KEGG_pathway,map03030
1458,b0470,KEGG_pathway,map03430
1459,b0470,KEGG_pathway,map03440
1460,b0471,KEGG_pathway,-
1462,b0472,KEGG_pathway,map03440
1476,b0473,KEGG_pathway,map04141
1477,b0473,KEGG_pathway,map04151
1478,b0473,KEGG_pathway,map04217
1479,b0473,KEGG_pathway,map04612
1480,b0473,KEGG_pathway,map04621
1481,b0473,KEGG_pathway,map04626
1482,b0473,KEGG_pathway,map04657
1483,b0473,KEGG_pathway,map04659
1484,b0473,KEGG_pathway,map04914
1485,b0473,KEGG_pathway,map04915
1486,b0473,KEGG_pathway,map05200
1487,b0473,KEGG_pathway,map05215
1488,b0473,KEGG_pathway,map05418
1494,b0474,KEGG_pathway,map00230
1495,b0474,KEGG_pathway,map00730
1496,b0474,KEGG_pathway,map01100
1497,b0474,KEGG_pathway,map01110
1498,b0474,KEGG_pathway,map01130
1502,b0475,KEGG_pathway,map00860
1503,b0475,KEGG_pathway,map01100
1504,b0475,KEGG_pathway,map01110
1505,b0476,KEGG_pathway,-
1512,b0477,KEGG_pathway,map00030
1513,b0477,KEGG_pathway,map00051
1514,b0477,KEGG_pathway,map00230
1515,b0477,KEGG_pathway,map00500
1516,b0477,KEGG_pathway,map00520
1517,b0477,KEGG_pathway,map01100
1518,b0478,KEGG_pathway,-
1519,b0479,KEGG_pathway,-
1525,b0480,KEGG_pathway,map00230
1526,b0480,KEGG_pathway,map00240
1527,b0480,KEGG_pathway,map00760
1528,b0480,KEGG_pathway,map01100
1529,b0480,KEGG_pathway,map01110
1530,b0481,KEGG_pathway,-
1531,b0482,KEGG_pathway,-
1532,b0483,KEGG_pathway,-
1535,b0484,KEGG_pathway,map01524
1536,b0484,KEGG_pathway,map04016
1546,b0485,KEGG_pathway,map00220
1547,b0485,KEGG_pathway,map00250
1548,b0485,KEGG_pathway,map00471
1549,b0485,KEGG_pathway,map01100
1550,b0485,KEGG_pathway,map04724
1551,b0485,KEGG_pathway,map04727
1552,b0485,KEGG_pathway,map04964
1553,b0485,KEGG_pathway,map05206
1554,b0485,KEGG_pathway,map05230
1555,b0486,KEGG_pathway,-
1556,b0487,KEGG_pathway,-
1557,b0488,KEGG_pathway,-
1558,b0489,KEGG_pathway,-
1559,b0490,KEGG_pathway,-
1560,b0491,KEGG_pathway,-
1563,b0492,KEGG_pathway,map04621
1564,b0492,KEGG_pathway,map05418
1565,b0493,KEGG_pathway,-
1567,b0494,KEGG_pathway,map01040
1568,b0495,KEGG_pathway,-
1569,b0496,KEGG_pathway,-
1570,b0497,KEGG_pathway,-
1571,b0498,KEGG_pathway,-
1572,b0502,KEGG_pathway,-
1573,b0503,KEGG_pathway,-
1574,b0504,KEGG_pathway,-
1577,b0505,KEGG_pathway,map00230
1578,b0505,KEGG_pathway,map01100
1579,b0506,KEGG_pathway,-
1582,b0507,KEGG_pathway,map00630
1583,b0507,KEGG_pathway,map01100
1586,b0508,KEGG_pathway,map00630
1587,b0508,KEGG_pathway,map01100
1590,b0509,KEGG_pathway,map00630
1591,b0509,KEGG_pathway,map01100
1592,b0511,KEGG_pathway,-
1596,b0512,KEGG_pathway,map00230
1597,b0512,KEGG_pathway,map01100
1598,b0512,KEGG_pathway,map01120
1599,b0513,KEGG_pathway,-
1606,b0514,KEGG_pathway,map00260
1607,b0514,KEGG_pathway,map00561
1608,b0514,KEGG_pathway,map00630
1609,b0514,KEGG_pathway,map01100
1610,b0514,KEGG_pathway,map01120
1611,b0514,KEGG_pathway,map01130
1614,b0515,KEGG_pathway,map00230
1615,b0515,KEGG_pathway,map01120
1618,b0516,KEGG_pathway,map00230
1619,b0516,KEGG_pathway,map01120
1622,b0517,KEGG_pathway,map00230
1623,b0517,KEGG_pathway,map01120
1624,b0518,KEGG_pathway,-
1625,b4572,KEGG_pathway,-
1626,b0520,KEGG_pathway,-
1633,b0521,KEGG_pathway,map00220
1634,b0521,KEGG_pathway,map00230
1635,b0521,KEGG_pathway,map00910
1636,b0521,KEGG_pathway,map01100
1637,b0521,KEGG_pathway,map01120
1638,b0521,KEGG_pathway,map01200
1643,b0522,KEGG_pathway,map00230
1644,b0522,KEGG_pathway,map01100
1645,b0522,KEGG_pathway,map01110
1646,b0522,KEGG_pathway,map01130
1651,b0523,KEGG_pathway,map00230
1652,b0523,KEGG_pathway,map01100
1653,b0523,KEGG_pathway,map01110
1654,b0523,KEGG_pathway,map01130
1657,b0524,KEGG_pathway,map00540
1658,b0524,KEGG_pathway,map01100
1659,b0525,KEGG_pathway,-
1661,b0526,KEGG_pathway,map00970
1662,b0527,KEGG_pathway,-
1663,b0528,KEGG_pathway,-
1669,b0529,KEGG_pathway,map00670
1670,b0529,KEGG_pathway,map00720
1671,b0529,KEGG_pathway,map01100
1672,b0529,KEGG_pathway,map01120
1673,b0529,KEGG_pathway,map01200
1675,b0530,KEGG_pathway,map05133
1676,b0531,KEGG_pathway,-
1678,b0532,KEGG_pathway,map05133
1679,b0533,KEGG_pathway,-
1681,b0534,KEGG_pathway,map05133
1684,b0535,KEGG_pathway,map02020
1685,b0535,KEGG_pathway,map05133
1686,b0537,KEGG_pathway,-
1687,b0542,KEGG_pathway,-
1688,b0540,KEGG_pathway,-
1689,b0541,KEGG_pathway,-
1690,b0543,KEGG_pathway,-
1691,b0544,KEGG_pathway,-
1692,b0545,KEGG_pathway,-
1693,b0546,KEGG_pathway,-
1694,b0547,KEGG_pathway,-
1695,b0548,KEGG_pathway,-
1696,b0549,KEGG_pathway,-
1697,b0550,KEGG_pathway,-
1698,b0551,KEGG_pathway,-
1699,b0552,KEGG_pathway,-
1700,b0554,KEGG_pathway,-
1701,b0555,KEGG_pathway,-
1702,b0556,KEGG_pathway,-
1703,b4510,KEGG_pathway,-
1704,b0557,KEGG_pathway,-
1705,b0558,KEGG_pathway,-
1706,b4589,KEGG_pathway,-
1707,b0560,KEGG_pathway,-
1708,b0561,KEGG_pathway,-
1709,b0563,KEGG_pathway,-
1712,b0564,KEGG_pathway,map02020
1713,b0564,KEGG_pathway,map05111
1714,b0565,KEGG_pathway,-
1715,b0566,KEGG_pathway,-
1716,b0567,KEGG_pathway,-
1717,b0568,KEGG_pathway,-
1718,b0569,KEGG_pathway,-
1720,b0570,KEGG_pathway,map02020
1722,b0571,KEGG_pathway,map02020
1726,b0572,KEGG_pathway,map01501
1727,b0572,KEGG_pathway,map02020
1728,b0572,KEGG_pathway,map02024
1730,b0573,KEGG_pathway,map02020
1732,b0574,KEGG_pathway,map02020
1734,b0575,KEGG_pathway,map02020
1735,b0576,KEGG_pathway,-
1736,b0577,KEGG_pathway,-
1739,b0578,KEGG_pathway,map00633
1740,b0578,KEGG_pathway,map01120
1741,b0579,KEGG_pathway,-
1742,b0580,KEGG_pathway,-
1743,b0581,KEGG_pathway,-
1744,b4415,KEGG_pathway,-
1745,b0582,KEGG_pathway,-
1749,b0583,KEGG_pathway,map01053
1750,b0583,KEGG_pathway,map01110
1751,b0583,KEGG_pathway,map01130
1753,b0584,KEGG_pathway,map02020
1754,b0585,KEGG_pathway,-
1757,b4511,KEGG_pathway,map00261
1758,b4511,KEGG_pathway,map01130
1762,b0586,KEGG_pathway,map01053
1763,b0586,KEGG_pathway,map01110
1764,b0586,KEGG_pathway,map01130
1765,b0587,KEGG_pathway,-
1767,b0588,KEGG_pathway,map02010
1769,b0589,KEGG_pathway,map02010
1771,b0590,KEGG_pathway,map02010
1772,b0591,KEGG_pathway,-
1774,b0592,KEGG_pathway,map02010
1780,b0593,KEGG_pathway,map00130
1781,b0593,KEGG_pathway,map01053
1782,b0593,KEGG_pathway,map01100
1783,b0593,KEGG_pathway,map01110
1784,b0593,KEGG_pathway,map01130
1788,b0594,KEGG_pathway,map01053
1789,b0594,KEGG_pathway,map01110
1790,b0594,KEGG_pathway,map01130
1794,b0595,KEGG_pathway,map01053
1795,b0595,KEGG_pathway,map01110
1796,b0595,KEGG_pathway,map01130
1800,b0596,KEGG_pathway,map01053
1801,b0596,KEGG_pathway,map01110
1802,b0596,KEGG_pathway,map01130
1804,b0597,KEGG_pathway,map00360
1805,b0598,KEGG_pathway,-
1806,b4512,KEGG_pathway,-
1807,b0599,KEGG_pathway,-
1808,b0600,KEGG_pathway,-
1809,b0601,KEGG_pathway,-
1810,b0602,KEGG_pathway,-
1811,b0603,KEGG_pathway,-
1812,b0604,KEGG_pathway,-
1814,b0605,KEGG_pathway,map04214
1815,b0606,KEGG_pathway,-
1816,b0607,KEGG_pathway,-
1817,b0608,KEGG_pathway,-
1818,b0610,KEGG_pathway,-
1819,b0611,KEGG_pathway,-
1821,b0612,KEGG_pathway,map02020
1823,b0613,KEGG_pathway,map02020
1825,b0614,KEGG_pathway,map02020
1827,b0615,KEGG_pathway,map02020
1829,b0616,KEGG_pathway,map02020
1831,b0617,KEGG_pathway,map02020
1833,b0618,KEGG_pathway,map02020
1835,b0619,KEGG_pathway,map02020
1837,b0620,KEGG_pathway,map02020
1838,b0621,KEGG_pathway,-
1841,b0622,KEGG_pathway,map01503
1842,b0622,KEGG_pathway,map05133
1843,b0623,KEGG_pathway,-
1844,b0624,KEGG_pathway,-
1847,b0627,KEGG_pathway,map03060
1848,b0627,KEGG_pathway,map03070
1851,b0628,KEGG_pathway,map00785
1852,b0628,KEGG_pathway,map01100
1853,b0629,KEGG_pathway,-
1856,b0630,KEGG_pathway,map00785
1857,b0630,KEGG_pathway,map01100
1858,b0631,KEGG_pathway,-
1861,b0632,KEGG_pathway,map00550
1862,b0632,KEGG_pathway,map01100
1863,b0633,KEGG_pathway,-
1864,b0634,KEGG_pathway,-
1867,b0635,KEGG_pathway,map00550
1868,b0635,KEGG_pathway,map01501
1869,b0636,KEGG_pathway,-
1870,b0637,KEGG_pathway,-
1873,b0638,KEGG_pathway,map00860
1874,b0638,KEGG_pathway,map01100
1879,b0639,KEGG_pathway,map00230
1880,b0639,KEGG_pathway,map00760
1881,b0639,KEGG_pathway,map01100
1882,b0639,KEGG_pathway,map05340
1889,b0640,KEGG_pathway,map00230
1890,b0640,KEGG_pathway,map00240
1891,b0640,KEGG_pathway,map01100
1892,b0640,KEGG_pathway,map03030
1893,b0640,KEGG_pathway,map03430
1894,b0640,KEGG_pathway,map03440
1895,b0641,KEGG_pathway,-
1897,b0642,KEGG_pathway,map00970
1898,b0643,KEGG_pathway,-
1899,b0644,KEGG_pathway,-
1900,b0645,KEGG_pathway,-
1901,b0646,KEGG_pathway,-
1902,b0647,KEGG_pathway,-
1903,b0648,KEGG_pathway,-
1904,b0649,KEGG_pathway,-
1905,b0650,KEGG_pathway,-
1909,b0651,KEGG_pathway,map00230
1910,b0651,KEGG_pathway,map00760
1911,b0651,KEGG_pathway,map01100
1914,b0652,KEGG_pathway,map02010
1915,b0652,KEGG_pathway,map02020
1918,b0653,KEGG_pathway,map02010
1919,b0653,KEGG_pathway,map02020
1922,b0654,KEGG_pathway,map02010
1923,b0654,KEGG_pathway,map02020
1926,b0655,KEGG_pathway,map02010
1927,b0655,KEGG_pathway,map02020
1928,b0656,KEGG_pathway,-
1929,b0657,KEGG_pathway,-
1930,b0658,KEGG_pathway,-
1931,b0659,KEGG_pathway,-
1932,b0660,KEGG_pathway,-
1933,b0661,KEGG_pathway,-
1937,b0662,KEGG_pathway,map00130
1938,b0662,KEGG_pathway,map01100
1939,b0662,KEGG_pathway,map01110
1943,b0674,KEGG_pathway,map00250
1944,b0674,KEGG_pathway,map01100
1945,b0674,KEGG_pathway,map01110
1948,b0675,KEGG_pathway,map00627
1949,b0675,KEGG_pathway,map01120
1961,b0676,KEGG_pathway,map00010
1962,b0676,KEGG_pathway,map00052
1963,b0676,KEGG_pathway,map00500
1964,b0676,KEGG_pathway,map00520
1965,b0676,KEGG_pathway,map00521
1966,b0676,KEGG_pathway,map00524
1967,b0676,KEGG_pathway,map01100
1968,b0676,KEGG_pathway,map01110
1969,b0676,KEGG_pathway,map01120
1970,b0676,KEGG_pathway,map01130
1971,b0676,KEGG_pathway,map01200
1974,b0677,KEGG_pathway,map00520
1975,b0677,KEGG_pathway,map01130
1978,b0678,KEGG_pathway,map00520
1979,b0678,KEGG_pathway,map01100
1982,b0679,KEGG_pathway,map00520
1983,b0679,KEGG_pathway,map02060
1986,b0680,KEGG_pathway,map00970
1987,b0680,KEGG_pathway,map01100
1988,b0681,KEGG_pathway,-
1989,b0682,KEGG_pathway,-
1990,b0683,KEGG_pathway,-
1991,b0684,KEGG_pathway,-
1992,b0685,KEGG_pathway,-
1993,b0686,KEGG_pathway,-
1994,b0687,KEGG_pathway,-
2006,b0688,KEGG_pathway,map00010
2007,b0688,KEGG_pathway,map00030
2008,b0688,KEGG_pathway,map00052
2009,b0688,KEGG_pathway,map00230
2010,b0688,KEGG_pathway,map00500
2011,b0688,KEGG_pathway,map00520
2012,b0688,KEGG_pathway,map00521
2013,b0688,KEGG_pathway,map01100
2014,b0688,KEGG_pathway,map01110
2015,b0688,KEGG_pathway,map01120
2016,b0688,KEGG_pathway,map01130
2017,b0692,KEGG_pathway,-
2023,b0693,KEGG_pathway,map00330
2024,b0693,KEGG_pathway,map00480
2025,b0693,KEGG_pathway,map01100
2026,b0693,KEGG_pathway,map01110
2027,b0693,KEGG_pathway,map01130
2030,b0694,KEGG_pathway,map02020
2031,b0694,KEGG_pathway,map02024
2033,b0695,KEGG_pathway,map02020
2035,b0696,KEGG_pathway,map02020
2037,b0697,KEGG_pathway,map02020
2039,b0698,KEGG_pathway,map02020
2040,b0699,KEGG_pathway,-
2041,b0700,KEGG_pathway,-
2042,b0702,KEGG_pathway,-
2043,b0704,KEGG_pathway,-
2044,b4514,KEGG_pathway,-
2045,b0706,KEGG_pathway,-
2046,b0707,KEGG_pathway,-
2047,b0708,KEGG_pathway,-
2048,b0709,KEGG_pathway,-
2049,b0710,KEGG_pathway,-
2050,b0711,KEGG_pathway,-
2055,b0712,KEGG_pathway,map00220
2056,b0712,KEGG_pathway,map00791
2057,b0712,KEGG_pathway,map01100
2058,b0712,KEGG_pathway,map01120
2059,b0713,KEGG_pathway,-
2061,b0714,KEGG_pathway,map03410
2062,b0715,KEGG_pathway,-
2063,b0716,KEGG_pathway,-
2064,b0717,KEGG_pathway,-
2065,b0718,KEGG_pathway,-
2066,b0719,KEGG_pathway,-
2076,b0720,KEGG_pathway,map00020
2077,b0720,KEGG_pathway,map00630
2078,b0720,KEGG_pathway,map01100
2079,b0720,KEGG_pathway,map01110
2080,b0720,KEGG_pathway,map01120
2081,b0720,KEGG_pathway,map01130
2082,b0720,KEGG_pathway,map01200
2083,b0720,KEGG_pathway,map01210
2084,b0720,KEGG_pathway,map01230
2094,b0721,KEGG_pathway,map00020
2095,b0721,KEGG_pathway,map00190
2096,b0721,KEGG_pathway,map00650
2097,b0721,KEGG_pathway,map00720
2098,b0721,KEGG_pathway,map01100
2099,b0721,KEGG_pathway,map01110
2100,b0721,KEGG_pathway,map01120
2101,b0721,KEGG_pathway,map01130
2102,b0721,KEGG_pathway,map01200
2112,b0722,KEGG_pathway,map00020
2113,b0722,KEGG_pathway,map00190
2114,b0722,KEGG_pathway,map00650
2115,b0722,KEGG_pathway,map00720
2116,b0722,KEGG_pathway,map01100
2117,b0722,KEGG_pathway,map01110
2118,b0722,KEGG_pathway,map01120
2119,b0722,KEGG_pathway,map01130
2120,b0722,KEGG_pathway,map01200
2131,b0723,KEGG_pathway,map00020
2132,b0723,KEGG_pathway,map00190
2133,b0723,KEGG_pathway,map00650
2134,b0723,KEGG_pathway,map00720
2135,b0723,KEGG_pathway,map01100
2136,b0723,KEGG_pathway,map01110
2137,b0723,KEGG_pathway,map01120
2138,b0723,KEGG_pathway,map01130
2139,b0723,KEGG_pathway,map01200
2140,b0723,KEGG_pathway,map05134
2150,b0724,KEGG_pathway,map00020
2151,b0724,KEGG_pathway,map00190
2152,b0724,KEGG_pathway,map00650
2153,b0724,KEGG_pathway,map00720
2154,b0724,KEGG_pathway,map01100
2155,b0724,KEGG_pathway,map01110
2156,b0724,KEGG_pathway,map01120
2157,b0724,KEGG_pathway,map01130
2158,b0724,KEGG_pathway,map01200
2167,b0726,KEGG_pathway,map00020
2168,b0726,KEGG_pathway,map00310
2169,b0726,KEGG_pathway,map00380
2170,b0726,KEGG_pathway,map01100
2171,b0726,KEGG_pathway,map01110
2172,b0726,KEGG_pathway,map01120
2173,b0726,KEGG_pathway,map01130
2174,b0726,KEGG_pathway,map01200
2182,b0727,KEGG_pathway,map00020
2183,b0727,KEGG_pathway,map00310
2184,b0727,KEGG_pathway,map01100
2185,b0727,KEGG_pathway,map01110
2186,b0727,KEGG_pathway,map01120
2187,b0727,KEGG_pathway,map01130
2188,b0727,KEGG_pathway,map01200
2198,b0728,KEGG_pathway,map00020
2199,b0728,KEGG_pathway,map00640
2200,b0728,KEGG_pathway,map00660
2201,b0728,KEGG_pathway,map00720
2202,b0728,KEGG_pathway,map01100
2203,b0728,KEGG_pathway,map01110
2204,b0728,KEGG_pathway,map01120
2205,b0728,KEGG_pathway,map01130
2206,b0728,KEGG_pathway,map01200
2216,b0729,KEGG_pathway,map00020
2217,b0729,KEGG_pathway,map00640
2218,b0729,KEGG_pathway,map00660
2219,b0729,KEGG_pathway,map00720
2220,b0729,KEGG_pathway,map01100
2221,b0729,KEGG_pathway,map01110
2222,b0729,KEGG_pathway,map01120
2223,b0729,KEGG_pathway,map01130
2224,b0729,KEGG_pathway,map01200
2225,b0730,KEGG_pathway,-
2230,b0731,KEGG_pathway,map00051
2231,b0731,KEGG_pathway,map01100
2232,b0731,KEGG_pathway,map01120
2233,b0731,KEGG_pathway,map02060
2234,b0732,KEGG_pathway,-
2238,b0733,KEGG_pathway,map00190
2239,b0733,KEGG_pathway,map01100
2240,b0733,KEGG_pathway,map02020
2244,b0734,KEGG_pathway,map00190
2245,b0734,KEGG_pathway,map01100
2246,b0734,KEGG_pathway,map02020
2249,b4515,KEGG_pathway,map00190
2250,b4515,KEGG_pathway,map02020
2251,b0735,KEGG_pathway,-
2257,b0736,KEGG_pathway,map00130
2258,b0736,KEGG_pathway,map00362
2259,b0736,KEGG_pathway,map01100
2260,b0736,KEGG_pathway,map01110
2261,b0736,KEGG_pathway,map01120
2263,b0737,KEGG_pathway,map01120
2264,b0738,KEGG_pathway,-
2265,b0739,KEGG_pathway,-
2266,b0740,KEGG_pathway,-
2267,b0741,KEGG_pathway,-
2268,b0742,KEGG_pathway,-
2271,b0750,KEGG_pathway,map00760
2272,b0750,KEGG_pathway,map01100
2273,b0751,KEGG_pathway,-
2274,b0752,KEGG_pathway,-
2275,b0753,KEGG_pathway,-
2282,b0754,KEGG_pathway,map00400
2283,b0754,KEGG_pathway,map01100
2284,b0754,KEGG_pathway,map01110
2285,b0754,KEGG_pathway,map01130
2286,b0754,KEGG_pathway,map01230
2287,b0754,KEGG_pathway,map02024
2299,b0755,KEGG_pathway,map00010
2300,b0755,KEGG_pathway,map00260
2301,b0755,KEGG_pathway,map00680
2302,b0755,KEGG_pathway,map01100
2303,b0755,KEGG_pathway,map01110
2304,b0755,KEGG_pathway,map01120
2305,b0755,KEGG_pathway,map01130
2306,b0755,KEGG_pathway,map01200
2307,b0755,KEGG_pathway,map01230
2308,b0755,KEGG_pathway,map04922
2309,b0755,KEGG_pathway,map05230
2316,b0756,KEGG_pathway,map00010
2317,b0756,KEGG_pathway,map00052
2318,b0756,KEGG_pathway,map01100
2319,b0756,KEGG_pathway,map01110
2320,b0756,KEGG_pathway,map01120
2321,b0756,KEGG_pathway,map01130
2325,b0757,KEGG_pathway,map00052
2326,b0757,KEGG_pathway,map00520
2327,b0757,KEGG_pathway,map01100
2332,b0758,KEGG_pathway,map00052
2333,b0758,KEGG_pathway,map00520
2334,b0758,KEGG_pathway,map01100
2335,b0758,KEGG_pathway,map04917
2339,b0759,KEGG_pathway,map00052
2340,b0759,KEGG_pathway,map00520
2341,b0759,KEGG_pathway,map01100
2343,b0760,KEGG_pathway,map02010
2344,b0761,KEGG_pathway,-
2345,b0762,KEGG_pathway,-
2347,b0763,KEGG_pathway,map02010
2349,b0764,KEGG_pathway,map02010
2351,b0765,KEGG_pathway,map02010
2352,b0766,KEGG_pathway,-
2359,b0767,KEGG_pathway,map00030
2360,b0767,KEGG_pathway,map01100
2361,b0767,KEGG_pathway,map01110
2362,b0767,KEGG_pathway,map01120
2363,b0767,KEGG_pathway,map01130
2364,b0767,KEGG_pathway,map01200
2365,b0768,KEGG_pathway,-
2366,b0769,KEGG_pathway,-
2367,b0770,KEGG_pathway,-
2378,b0771,KEGG_pathway,map00020
2379,b0771,KEGG_pathway,map00630
2380,b0771,KEGG_pathway,map00720
2381,b0771,KEGG_pathway,map01100
2382,b0771,KEGG_pathway,map01110
2383,b0771,KEGG_pathway,map01120
2384,b0771,KEGG_pathway,map01130
2385,b0771,KEGG_pathway,map01200
2386,b0771,KEGG_pathway,map01210
2387,b0771,KEGG_pathway,map01230
2390,b0772,KEGG_pathway,map00040
2391,b0772,KEGG_pathway,map01100
2392,b0773,KEGG_pathway,-
2395,b0774,KEGG_pathway,map00780
2396,b0774,KEGG_pathway,map01100
2399,b0775,KEGG_pathway,map00780
2400,b0775,KEGG_pathway,map01100
2403,b0776,KEGG_pathway,map00780
2404,b0776,KEGG_pathway,map01100
2407,b0777,KEGG_pathway,map00780
2408,b0777,KEGG_pathway,map01100
2411,b0778,KEGG_pathway,map00780
2412,b0778,KEGG_pathway,map01100
2414,b0779,KEGG_pathway,map03420
2415,b0780,KEGG_pathway,-
2419,b0781,KEGG_pathway,map00790
2420,b0781,KEGG_pathway,map01100
2421,b0781,KEGG_pathway,map04122
2424,b0782,KEGG_pathway,map00790
2425,b0782,KEGG_pathway,map01100
2429,b0783,KEGG_pathway,map00790
2430,b0783,KEGG_pathway,map01100
2431,b0783,KEGG_pathway,map04122
2433,b0784,KEGG_pathway,map04122
2437,b0785,KEGG_pathway,map00790
2438,b0785,KEGG_pathway,map01100
2439,b0785,KEGG_pathway,map04122
2440,b0786,KEGG_pathway,-
2441,b0787,KEGG_pathway,-
2442,b0788,KEGG_pathway,-
2445,b0789,KEGG_pathway,map00564
2446,b0789,KEGG_pathway,map01100
2447,b0790,KEGG_pathway,-
